source_id_1,vx,vy,vz,En,Lz,flag,apogee,feh,alpha,flag_abund
61047157615088256,-25.76171381,222.05426049,29.77708269,-155526.22901769,2298.72588196,0,2M03253760+2050536,-0.3120152,0.08168884,1
65723380567903104,-1.41074827,222.42483583,27.88763169,-152480.05068339,2477.46506096,0,2M03531303+2352226,-0.27675867,0.05705806,1
66570932234426112,-52.63990272,213.20608514,10.6946833,-159300.9526126,2120.1359587,0,2M03532875+2407032,0.26334137,0.02639342,1
67139104867760384,23.51529208,232.14981729,34.81737053,-150036.43605545,2578.78521227,0,2M03592264+2531442,-0.25005868,0.05636431,1
73621275666889344,-122.51261898,-15.88669849,7.27707243,-176382.52193616,-119.02247263,2,2M02101132+1222103,-0.9851872,0.09393411,3
120390510287264384,-33.96930531,-30.07451694,-34.44089568,-185220.35347195,-181.54489858,1,2M03401629+3045191,-0.32740757,0.19633152,1
121044273029700864,38.15513581,213.09518758,1.20338599,-155978.177809,2329.83403193,0,2M03342165+3014294,-0.15067984,0.06083532,1
121121960397934848,-39.30723679,209.36025184,-45.9822234,-161398.98053374,2018.42100058,0,2M03330087+3049431,-0.01301047,0.04407619,1
124641260896402432,144.0816125,-21.10424369,61.01028479,-169098.73534476,23.41444814,2,2M03285931+3240579,-0.4045148,0.25983334,2
142920160672226432,-24.07143767,236.96048634,3.93110818,-152875.85034114,2425.90324382,0,2M03040857+3908470,-0.11531722,0.07057495,1
148992625953529216,33.2282302,143.3773946,-302.31237954,-129392.56285455,1430.27197842,1,2M04132788+2314474,-1.9106994,0.3382487,1
150076229022420096,-26.51413838,200.18919725,18.26127664,-164927.07368738,1935.55771525,0,2M04120669+2438416,0.02074872,-0.03357952,1
158841054682233600,-20.92407022,41.81503662,-94.72678189,-176527.17575336,542.22418794,1,2M04332067+2912569,-0.55281395,0.21461491,1
181487730040472960,-2.72222081,228.12618138,-30.18377796,-159313.37922091,2169.91562764,0,2M05105347+3239099,0.41327655,0.02940707,1
181817136853185536,-35.05182912,235.69595861,7.79293406,-149670.4590645,2613.75675775,0,2M05084590+3349480,-0.12401032,0.02147437,1
187423954665380736,36.52813991,213.31838484,-7.46199164,-154063.99095672,2447.64103194,0,2M05130489+3805543,0.00177576,0.13350606,1
200633938334634624,23.29340391,187.6864632,7.14662292,-162766.02156837,2041.78201839,0,2M05061225+4014024,-0.17277317,0.06258871,1
213294299330804736,45.35528666,-43.38456224,-7.36196834,-179265.74035,-296.73375163,2,2M05151752+4845027,-1.1302514,0.31188396,2
216707801896654848,-92.54971595,-26.13172843,-33.93531005,-184199.39602543,-142.81160318,1,2M03451097+3221007,-0.64773345,0.20612362,1
217408568760296448,11.7642958,219.70384717,21.91860665,-163273.33879987,2011.61699282,0,2M03394041+3220052,0.11530872,-0.01040977,1
223768281455545856,-7.58486198,220.21395175,-6.86023032,-155845.9355499,2348.99044587,0,2M03530128+3911253,-0.16060157,0.03177341,1
225286290399220736,24.27615464,246.98895218,-10.74071174,-155435.11915647,2306.36833221,0,2M04074282+3630577,0.16996314,-0.0036892,1
228816654735648000,-0.2238099,213.08500697,16.28441223,-163643.67612088,2011.10921563,0,2M04173899+4213591,-0.12447301,0.00718344,1
247734061529888896,31.9849103,222.30427857,13.26317103,-159494.75967951,2177.2164481,0,2M03375564+4528419,-0.05359506,0.0142064,1
256213868863016448,14.43701358,246.94896735,-11.35003229,-148612.68819603,2677.18815605,0,2M04551873+4837536,-0.40287155,0.07732056,1
286133749214665600,153.97066353,8.19619883,85.73255091,-172903.9777095,234.54276631,1,2M05344036+6133226,-0.5504137,0.07222359,2
333414879511639552,-10.62207717,214.08240696,21.01205828,-164466.72193207,1963.57291816,0,2M02400515+3640471,0.22879347,-0.01105711,1
333960370422345088,36.96534134,202.73501731,-2.45507598,-163179.91601884,2019.58233649,0,2M02421704+3823157,0.13587044,-0.03844124,1
354148095398588672,-146.41519609,-23.84742531,-5.44536326,-173593.65002655,-285.70825618,2,2M02303185+4730332,-1.4937866,0.30330282,3
416053383183566976,88.99836003,210.12042581,9.61142222,-160017.84792182,2070.83547625,0,2M00391180+5153440,-0.13601027,-0.00793542,1
419727431348299392,77.09277685,192.88439396,-15.92763241,-162849.30280229,2006.0032078,0,2M00214545+5424262,0.1496934,-0.00245488,1
421650648984507648,64.10566476,233.49008335,7.95497436,-155290.90639366,2329.43382728,0,2M00305055+5556133,-0.01178828,-0.03445189,1
421773351913982464,41.61131928,209.29633304,-3.28285347,-165166.68193591,1932.79743255,0,2M00260870+5654473,0.23519336,0.00150687,1
424242816369142912,36.47573648,186.51734106,-21.63305234,-164373.82561823,1968.65541483,0,2M00540883+5728578,0.13115078,0.01350225,1
425933732114877184,-23.76738818,215.11346242,4.56396131,-164091.59276821,1968.51242702,0,2M00573138+5900402,0.14497873,-0.02144318,1
454457984314449664,22.47553539,-71.57873296,134.7013235,-175480.67170666,-540.58833502,2,2M02491285+5534213,-1.8081014,0.18776813,3
464289886009924736,-32.93367209,138.43394404,-45.7035141,-174225.12869549,1369.6308851,0,2M02372419+5929402,0.24633065,0.03875767,1
477896853499742336,53.07488793,223.53259037,13.58947766,-156588.02121696,2285.41967216,0,2M04525961+6241182,0.20930019,-0.02496098,1
487634437712204928,47.10722745,186.96770746,-3.59088102,-162721.39172116,2041.18759852,0,2M03302996+6305373,0.37815478,-0.00262695,1
490364181485510912,67.93542135,244.33882329,7.53937277,-148135.97147204,2645.62189117,0,2M04093798+6707437,-0.43552446,0.01717759,1
490866662597574272,18.5941873,220.94013063,-18.46848379,-157928.17879184,2251.16294676,0,2M04173904+6857054,0.38374478,-0.00323791,1
529662689868610944,10.05680588,198.18373275,5.83704731,-164684.63043226,1962.03827645,0,2M00314064+6853055,0.16900758,-0.02007226,1
531232345794675072,-37.03836697,172.68650505,-7.35966911,-172323.95308542,1589.28694864,0,2M00022453+7046515,0.1884984,-0.00215579,1
535803634106087680,71.86750003,241.33082352,-40.35647407,-148849.45348565,2579.99310978,0,2M01214244+7418093,-0.26474303,0.06395683,1
536290820838520832,26.08462936,228.68618017,-20.33390869,-160784.91966344,2104.21799042,0,2M00333037+7052066,0.13748126,0.00610284,1
544027809281308544,-157.3917588,101.89779972,-56.31011984,-170925.61647934,951.82081606,1,2M03183846+7216305,-0.6859746,0.07574759,1
556097453359674752,15.06695277,162.84458992,3.91240851,-171412.24554878,1634.1631369,0,2M04021869+8026404,0.22760473,0.02218467,1
573254988713740544,5.79865081,-8.72132378,-128.72419689,-181103.26457604,32.60324961,1,2M01090173+8355445,-2.0262344,0.34764415,1
573557736666992640,-186.81425088,142.10188764,-77.89147101,-151684.27848026,1129.9602042,1,2M00413078+8502123,-0.67570144,0.24195433,1
604921512005266048,-37.00116098,220.55296613,-13.49510106,-160575.49681207,2107.74825724,0,2M08512618+1153520,0.07436152,-0.00587659,1
662615120497213184,-54.78634456,199.27277735,10.11967558,-162941.68406934,1985.77718146,0,2M08305864+1832284,-0.16795492,0.05260878,1
671446668474343936,-223.51041833,162.4468585,-32.48525378,-148072.13172239,1615.96055468,1,2M07371304+1831260,-0.5311527,0.2470609,1
674479911818126592,55.16629881,13.49587131,29.39336779,-177926.48422748,228.29637526,1,2M07484127+2136165,-0.7195252,0.09527214,3
675268265951679616,-5.63699777,204.74320498,-5.51882182,-165199.7685776,1948.39650684,0,2M07503708+2256062,0.09497699,0.01131056,1
681711197931303168,-0.71666051,226.21952936,23.48425206,-156401.78133678,2297.26041418,0,2M07584530+2537342,-0.1005232,0.00718411,1
682107395777760512,-203.8117025,152.68276464,37.47958437,-145500.7872802,1846.6536633,1,2M07581576+2555408,-0.4196201,0.23851748,1
686823171086176640,55.61659624,7.40508213,8.34009857,-181638.22500152,153.04184163,1,2M09103492+2221529,-0.2600273,0.20707351,1
715601066877126016,-37.81484893,237.43530757,-10.4524735,-157237.4987515,2214.06044675,0,2M09091848+3626374,-0.26450634,0.05216172,1
718891797803374464,-171.95533541,120.58150266,-83.62482536,-154359.07163024,1376.06417237,1,2M09051257+3718311,-0.6705596,0.20866221,1
720140331912820992,-161.99273296,-59.72664923,-50.05062062,-166729.24656748,-467.72025216,2,2M08593336+3953094,-0.944252,0.12024825,3
749403971323993472,-2.70999672,198.22115084,-1.41834101,-166637.21500706,1860.16916821,0,2M10311142+3353330,-0.20729776,0.04069208,1
753985528902489216,276.80623576,-16.59737435,-128.16046327,-137358.06877394,-75.3267485,2,2M10220963+3708202,-1.617521,0.29230702,3
754657953277666944,-17.0660628,251.65415632,9.14761009,-153901.29752691,2332.377997,0,2M10260035+3648448,-0.032582,-0.004602,1
778056759011969024,192.91345108,13.27556194,-45.95255941,-167094.70451655,239.92287919,1,2M10590038+4104365,-1.28591269,0.22114203,3
778546801895862528,25.80133508,-84.30768557,-8.21114359,-181291.1380685,-674.50989673,1,2M10594682+4257126,-0.55088995,0.2176984,1
779155720883946496,37.40409292,22.11829585,-26.1204262,-182538.09372506,321.91596051,1,2M10411324+3916266,-0.65359354,0.21131536,1
781841007452589952,-149.93437703,59.7296638,130.1006978,-165023.91650633,627.8559972,1,2M10594581+4402080,-0.85907534,0.08841838,1
783162276835154688,174.04608629,12.14034125,111.54107611,-165347.35701185,249.20538356,1,2M11005588+4557477,-0.86719596,0.25217885,2
784767559512841728,-32.50056789,168.55553264,-7.12640512,-173104.21707311,1562.0969834,0,2M11150789+4352402,-0.10897681,0.1451433,1
786226306500895488,-83.15671898,178.86195165,-11.70777756,-168885.27247964,1628.89436569,0,2M11402812+4646098,-0.34808284,0.1420242,1
786247777041527936,-129.79162382,41.13044418,-20.37402149,-174793.05218998,441.95499041,1,2M11352960+4625052,-0.40100577,0.24570885,1
788854414182687872,190.81279134,13.30120613,-80.28863707,-165459.50050232,278.31784098,1,2M11294099+4746533,-1.4437343,0.16817415,1
790148367558174080,-211.50881492,-13.34753098,35.56951419,-161789.9323242,-107.23078736,2,2M11261761+4944432,-1.0476758,0.16762514,3
798855537577732352,94.80287784,-55.77772986,-16.27314589,-184814.99222993,-382.06000312,1,2M09341699+3614584,-1.9634345,0.3156079,1
800682131331235200,-105.95251084,31.18268495,46.64425483,-182500.8460611,377.80075776,1,2M09422004+3821054,-1.3402104,0.18821225,1
800801295200581760,65.38421042,177.92447023,35.1742969,-162919.532636,1832.26139745,0,2M09362546+3804580,0.1784678,0.0307214,1
807691522254928768,-11.33220915,239.94234919,5.61450004,-157184.9678109,2231.88418249,0,2M09482555+4230035,-0.24647319,0.02827748,1
808989770610097664,72.33562438,226.12392974,12.42651973,-159019.60332635,2070.69440853,0,2M10165481+4404283,-0.14613128,0.00966678,1
809555572421288704,-185.35060961,-20.90457979,-15.64395552,-166299.16444594,-106.42443526,2,2M10045413+4403415,-0.67726123,0.06282784,3
809953728773243136,118.47062567,9.37850709,20.44486466,-176435.33123403,223.14846129,1,2M10072666+4516263,-1.5406195,0.3193057,3
820576939539024768,-289.7660186,-29.86778074,-52.03047613,-142493.61183541,-191.88072541,2,2M09492333+4451185,-1.9053377,0.30208287,3
824847133463304064,81.26234339,-11.7694318,72.44751869,-175730.06874072,24.00016134,2,2M09440696+4740536,-1.5612342,0.2872108,3
828937041839422336,-84.42452566,184.01985074,-8.69203804,-163284.68897739,1796.07235793,0,2M10365060+4358042,-0.7122702,0.22533803,1
831918745576302848,3.24204938,241.50482995,14.03559779,-156684.0944001,2234.49909523,0,2M11022035+4829046,-0.24523461,0.06937023,1
838684212421538432,225.85555122,118.69458593,-19.87270057,-152022.88568536,1285.02867555,1,2M11280940+5150549,-0.5623097,0.2165717,1
839740946174630272,-48.33696311,254.65841208,30.18512043,-152536.73703402,2312.66962142,0,2M11195915+5303551,-0.22890353,0.13229123,1
840703392509623936,27.17150441,23.17659706,-102.47405511,-181953.18006285,321.74265427,1,2M11533919+5414319,-1.5126063,0.25766954,1
865465390800518016,-28.04391169,201.14380588,20.41165074,-157113.65477311,2272.96725051,0,2M07370492+2144211,-0.19852428,0.04533574,1
868860442188268928,31.43412446,-48.03715562,-19.83402214,-186266.913472,-337.4081026,1,2M07432162+2606085,-0.38510036,0.15844458,1
869794752194045440,-26.94939702,254.60300191,-25.06821482,-153435.08441425,2355.07323564,0,2M07255208+2346155,0.11403094,0.0078944,1
874777811906791040,-138.00636381,60.16676802,16.97363328,-174274.20353143,707.50924654,1,2M07553818+2759316,-0.4892257,0.2470913,1
875670099953719296,68.81230977,176.56369834,75.94363,-160964.22561053,1835.48217299,0,2M07492268+2802178,-0.30501801,0.17022199,1
875863579639407616,-3.00362514,230.05310039,-7.63425452,-159576.14244088,2166.14395574,0,2M07525858+2913178,-0.09984093,0.0125256,1
899539397880253696,176.28228469,-4.31444397,74.48703658,-165757.29451357,77.74929347,2,2M07344648+3930186,-1.4340637,0.28907084,3
900947180783968128,4.35759492,49.98094089,-153.73643287,-170658.30182877,601.81714284,1,2M08172143+3128307,-1.7636873,0.34151947,1
919271096112722816,-57.46869694,192.47738105,33.54993424,-161958.06085074,1972.20542686,0,2M07531269+3809233,0.02705315,0.05478517,1
924314624668594176,-80.5858908,11.28258132,-137.43094777,-171116.66297009,221.95970021,1,2M07433948+4236107,-1.8484621,0.2594764,3
926488629738500352,41.64640911,219.87117604,-54.43680371,-159095.05092109,2099.19486849,0,2M07540307+4521386,-0.31485545,0.13123367,1
927247778094335872,269.94221464,-50.8998998,22.0730509,-151279.61052504,-329.86120067,2,2M07475718+4606456,-1.4032342,0.14734787,3
927417991942356096,-96.89221626,-21.23346222,-19.15073409,-175821.36519643,-123.42264794,2,2M07464389+4642598,-0.61465657,0.12206998,2
931561334008524160,20.75855132,255.42727878,20.53729379,-149490.91799081,2540.73206079,0,2M08141562+4827455,-0.35441837,0.07816531,1
931995434942872576,-63.98899216,-59.34036866,9.80251106,-179596.10664832,-491.58424254,2,2M08164169+4931215,-1.3701342,0.164657,1
933340275102388736,145.95616667,-2.5583577,31.7147865,-177406.61362108,100.01589442,2,2M08003425+4902446,-1.2282815,0.20296425,3
941363377092782336,14.85252266,193.92851562,7.79940966,-163159.63881544,2025.69319624,0,2M06331559+3339176,0.16087247,0.00625182,1
941799432234472704,-25.66707439,208.24777423,18.51306687,-160691.46687862,2124.30131084,0,2M06330488+3515420,0.01275291,-0.01052261,1
942033353333277568,62.66270328,212.81593328,39.92997955,-158131.44599361,2136.31390135,0,2M06404247+3533506,0.20775199,0.03288415,1
959949826588417920,33.06779535,216.8704628,6.5689267,-161025.77701028,2106.50024624,0,2M06170076+4125180,-0.19826327,0.04887192,1
960021711458641152,42.15389232,188.93746936,-66.12595935,-165605.2388518,1807.35422427,0,2M06214656+4154401,-0.20176086,0.18548355,1
962777770495192448,71.49678277,226.51595496,-12.92104613,-148767.11398909,2607.27950675,0,2M06064856+4442239,0.00199374,0.00973029,1
968223862042905472,-13.26578248,214.33910161,-15.88973264,-158807.56733963,2206.45715587,0,2M06283125+5027355,-0.01035113,0.02028288,1
975647180437283072,93.4560335,206.91126008,30.31794782,-158273.27768801,2042.69255298,0,2M07384134+4720054,0.04835203,0.02482197,1
1032532510443878912,-253.19425983,69.14211723,-108.4817943,-147150.0538531,688.9936342,1,2M08080990+5335147,-1.4453343,0.24131948,1
1035893786210085760,-73.91777391,-51.91990144,-27.97778444,-183079.08889762,-387.31666819,1,2M09023039+5522061,-1.5639578,0.32069668,1
1036171790853094272,101.04198547,-4.1863491,49.17132363,-182425.68479166,87.84873231,1,2M08581244+5557243,-1.4796343,0.4025017,1
1089850876234626816,16.5156406,25.8376275,35.41881037,-182343.60324339,384.23853801,1,2M07315724+6606159,-1.4398925,0.3150699,1
1093220673214868224,121.76404782,-63.9606651,78.52084732,-177796.56783122,-426.46280825,2,2M08482064+6726599,-1.3929539,0.29002392,3
1096092872465089920,190.6864819,11.87359112,-40.97050423,-169493.28840716,275.35200445,1,2M07521517+6700256,-1.2215478,0.1434626,1
1139231798864304640,67.84506178,198.97905565,-14.2091101,-163191.56088276,1960.08120767,0,2M07451392+7956200,-0.05052774,0.00221335,1
1173004604179956864,263.13793706,152.34653924,-130.39685242,-137569.40157687,1186.38380234,1,2M14330590+0829461,-0.07795523,0.06482606,1
1173186676433618176,44.65760565,226.24371151,17.96333035,-164050.372724,1859.14663947,0,2M14371594+0929404,0.03389029,0.03791746,1
1224138045266290304,189.9433548,116.03502882,-43.58903503,-166219.2577182,1103.77632591,1,2M15364315+2645144,-0.7074628,0.2422128,1
1224780190119363328,108.67489736,39.02556942,-1.781698,-186178.12218718,480.1040763,1,2M15413846+2837131,-1.1452693,0.2903531,1
1245035191463750784,-35.85655142,92.75082629,-56.63508812,-183996.76980991,834.36195568,0,2M13482942+1759150,-0.44054314,0.104381,1
1247991091035963520,359.67619651,-38.15179093,83.02697904,-122407.34645423,-213.03988716,2,2M13393889+1836032,-1.3177692,0.25336123,3
1249735466233376896,116.4214091,86.15996325,-108.05094788,-172715.66206954,784.47733358,1,2M13404930+2144412,-0.67986226,0.23430584,1
1251090266421618560,69.33143195,14.09836865,43.73900596,-187756.53799926,216.29871066,1,2M13483728+2156208,-0.3354665,0.25151235,1
1251299865121268096,-66.04964709,12.57341719,76.99198595,-185160.73388915,185.15876098,1,2M13472354+2210562,-1.6354343,0.67823946,1
1260333074697878656,38.74601805,169.36200116,0.37129372,-174789.25522878,1501.34277846,0,2M14093856+2744094,0.17893425,-0.00836264,1
1261271610951871488,-158.53995167,-31.98389631,59.62857661,-178875.02488249,-229.35307716,2,2M15032346+2111259,-0.66724896,0.11567853,1
1262311370994370816,-186.30130782,48.20118857,-15.99999034,-173882.87494757,386.2995653,1,2M14583504+2147598,-1.2998525,0.21807434,1
1264912437548743040,-45.44809554,93.30301509,155.60498121,-174166.45456069,815.25781674,1,2M15041124+2531345,-1.3452361,0.23196027,1
1268413901046877184,178.62854281,-111.68369424,-10.92311024,-171665.88016439,-636.59751318,2,2M15045995+2644338,-0.833027,0.08425711,3
1272905577845713024,36.56535636,-147.32781537,-29.69839551,-182652.79011111,-1071.68871057,1,2M15375012+2909125,-1.4482343,0.27216497,1
1273127232518325888,21.5459382,201.86554347,22.66200537,-169615.00700963,1710.37074971,0,2M15371410+2943575,-0.28038126,0.04465048,1
1276026679044460032,89.35801051,64.6208354,102.83394969,-180204.18724084,649.58851131,1,2M15014718+3011057,-0.49525404,0.2364165,1
1276319458371942400,56.39927399,-10.17321333,9.61009773,-190617.11896143,57.23251912,1,2M15104955+3054264,-0.46375254,0.22953734,1
1276661303408081152,-279.65628369,33.97568972,130.88433798,-143496.71237786,159.78040636,1,2M15110737+3154152,-1.322789,0.24997598,3
1278410145371588096,-22.02879543,21.86682851,17.37269516,-191043.87762081,245.56028259,1,2M15144938+3330064,-0.9358794,0.24633601,1
1283120624987235712,-271.84573893,-36.07664931,11.69476753,-154930.17158166,-277.30026232,2,2M14520978+3108453,-0.58008834,-0.03254255,3
1283438242108376832,-121.45417792,56.36598747,25.75553171,-181037.49563046,424.51212299,1,2M14492482+3156575,-0.5527577,0.22521605,1
1288626841774602624,-73.37973241,178.11318759,47.47203453,-170406.26925158,1486.94945422,0,2M15052399+3159371,-0.4917698,0.20375589,1
1288755484637162880,123.30680721,-89.3256366,-274.22310237,-143414.72275301,-472.70358277,2,2M15071884+3223498,-1.6453824,0.29875207,3
1289469342563042432,89.99413955,-80.63205543,-4.87756151,-185198.10662425,-482.36722489,1,2M14511416+3238095,-0.28959522,0.21424605,1
1289495760903603712,150.451085,-47.25316476,-130.55229506,-170796.41359669,-153.48886186,2,2M14515317+3248491,-1.7755669,0.2714378,3
1291042949858581248,-24.98771828,237.39611916,12.57423656,-160794.77577724,2029.48761114,0,2M15201977+3541382,0.01145642,0.01869887,1
1291247596460410624,-122.33681746,75.13813859,84.50003763,-177360.56340518,673.56087725,1,2M15145065+3609241,-1.201107,0.2870653,1
1291660978472572160,-88.07469676,59.48402075,11.54334066,-184871.60583153,479.4673605,1,2M15082774+3557419,-0.45554096,0.20088986,1
1293351718118866816,-153.76763879,33.82988221,22.09156893,-178647.75227889,284.47386826,1,2M14580666+3555567,-0.5218795,0.2269518,1
1301643096647808768,210.07632751,49.15501771,-26.21995022,-171273.77151241,670.45271119,1,2M16165898+2250301,-0.4818242,0.26198208,1
1302213506961225728,229.67090926,-12.41745694,88.42214831,-162677.32400762,47.46991599,2,2M16235916+2405143,-0.5871606,0.08695254,2
1303007801033419392,12.93181418,236.28112512,-27.64993752,-161860.93618817,2009.72687102,0,2M16111238+2442202,-0.07658148,0.11117132,1
1303371705021797248,-115.50671393,56.84232792,-91.41614417,-181082.8149287,444.2039896,1,2M16214072+2524386,-0.5414021,0.21638326,1
1305143533650413312,-16.37707826,-134.61310709,-36.47564141,-185928.93992397,-948.0481087,1,2M16260502+2716107,-1.5115699,0.32158378,1
1316438404285756672,156.75029109,-39.09091781,30.3659736,-181053.8521466,-31.01872793,1,2M16045588+2738536,-0.45115623,0.08466119,1
1318271668125622016,-19.31028654,239.08925294,-36.43763872,-161177.13356735,1957.47093445,0,2M16204074+3014263,-0.4865359,0.20591851,1
1318345850800704384,-48.43294445,28.27275554,-175.90177136,-175716.10267655,301.7786365,1,2M16245098+3040181,-1.2777456,0.3363313,1
1318564894133206400,126.18026008,45.85333782,7.19279105,-183855.88128156,534.74497454,1,2M16132606+2952322,-2.0095294,0.38044238,1
1318841696185558656,-190.91071848,95.21566449,68.70475968,-167306.99369399,657.24117836,1,2M16093730+3027157,-1.1824976,0.20465025,1
1319270162123113216,-352.35718525,61.94613807,28.77190518,-128532.03947133,127.54600835,2,2M16210830+3155207,-1.4318273,0.24738312,3
1319711031926018176,164.15654509,-36.97743348,14.7399427,-179890.7041375,-52.69620152,2,2M15594750+2819436,-1.0530804,0.2086794,1
1324458894933115136,53.71837818,141.5039376,-3.93888827,-179810.34365434,1261.98814535,0,2M16272583+3142298,-0.14407155,0.13810423,1
1325235184502275072,-59.87665124,-51.57595465,46.0868204,-190149.24941032,-365.59200916,1,2M16262789+3208394,-0.6543512,0.23139766,1
1325317029399123968,27.81029107,146.3335899,10.43143547,-180306.76629206,1273.24095427,0,2M16242411+3232078,0.31960458,-0.00848231,1
1325551225376064256,-151.59603642,44.25190853,-64.03370739,-178437.92854947,206.50525473,1,2M16202346+3250114,-0.48358744,0.16509534,1
1327708123592156800,240.16788932,129.85035076,-3.66819766,-154313.28721667,1328.5789673,1,2M16374360+3609572,-0.44096166,0.22892511,1
1328315290232465920,85.69225959,-30.39527029,-67.08984179,-186858.05380924,-92.56870728,1,2M16383232+3708171,-2.2908342,0.34480184,1
1328517943968927872,142.57969282,38.8923874,84.27286112,-177908.36469326,609.12190869,1,2M16395321+3757159,-1.4562455,0.31727642,1
1331643065254845312,6.68414557,248.01409117,-28.21692926,-158387.78185358,2128.61743794,0,2M16375730+3901172,-0.21480231,0.034303,1
1332622974928199424,263.80368407,-97.24088657,-14.38498792,-154063.89292947,-554.12211003,2,2M16302361+3952256,-1.4010017,0.24735594,3
1334312546343131392,31.18370426,245.30379825,-11.89251806,-159123.9269228,2118.18255696,0,2M17100522+3229168,-0.13285961,0.00484163,1
1338031884942662144,239.9657808,-77.92198096,-102.73464222,-157533.06668501,-255.60768185,2,2M17050343+3447519,-1.9563342,0.2858749,3
1338818448074530560,217.21877539,-3.31978866,-119.65866998,-162921.98821726,316.28480163,1,2M16572328+3510368,-0.8184596,0.04957019,1
1338872736459683840,-81.7102597,113.66645887,-139.7762579,-172763.27731314,859.1864804,1,2M17022825+3527217,-1.7156359,0.3560365,1
1339377721534040064,186.52181505,-48.98121278,-38.96785369,-174766.24188832,-12.34807036,2,2M17041634+3649029,-0.75631154,0.20834069,2
1339649541424521216,132.82478117,30.40547947,38.29310541,-183008.71660572,516.38402625,1,2M17004180+3718458,-1.2034287,0.29045892,1
1352402600699629696,82.1973556,9.49181274,-54.55798013,-187948.55077115,246.09508563,1,2M16503453+3839174,-1.6658207,0.3063671,1
1354095268787681792,101.45467962,56.17192579,130.73579925,-176576.74483938,705.30521148,1,2M17130588+4153354,-0.80575615,0.28483453,1
1356044771622269440,26.91403968,244.23723709,-15.50805307,-159344.0409387,2091.24316328,0,2M16430197+4050537,0.26651406,0.07534231,1
1356760038296285440,53.56700945,10.56713793,-66.20216476,-188753.22627372,225.54174065,1,2M16374139+4102531,-0.36847508,0.19877604,1
1357345558301798016,33.23635988,-135.33891903,-49.66973156,-182878.70692519,-913.97858716,1,2M16413214+4223330,-1.3948166,0.28940243,1
1357648546770526720,9.0397491,235.90972247,-67.26393732,-159219.04748955,1976.2701373,0,2M16393904+4326599,-0.33743511,0.08875759,1
1363727540402141440,228.15923442,100.99758152,50.55954205,-158356.39063252,1230.89418777,1,2M17465341+4839326,-0.71449864,0.23316684,1
1365114741822860288,39.96687731,188.47621619,-97.71346956,-166473.0523386,1662.41360505,0,2M17174762+4732225,-0.25163633,0.06969431,1
1365457690667803648,72.73230429,-8.5120512,6.91755802,-188973.0622041,155.91626042,1,2M17222274+4744081,-0.4272094,0.23426138,1
1365521187464390144,89.06779282,115.12811909,-9.46091813,-179300.33458811,1171.76070536,0,2M17235517+4811290,-0.42495483,0.22191316,1
1365757028412964992,-55.73584938,42.10750713,73.34812761,-186469.21566868,374.17629766,1,2M17132218+4709431,-1.5586753,0.32914317,1
1366230097586304640,-11.63364619,248.51569132,5.18721162,-158165.16334258,2136.81299067,0,2M17151272+4854107,-0.09068944,-0.01152641,1
1375199947805963520,48.57863187,118.29690991,-279.29375164,-143606.78301511,1075.84093385,1,2M15283742+3618459,-1.5724425,0.12881428,1
1377238648521697792,179.89793805,78.76889689,-17.9970064,-171786.14865747,838.03758847,1,2M15423846+3909232,-0.33222258,0.15066764,1
1377650690504579584,277.13706585,-16.25095047,-106.67880715,-148157.39226545,54.29132907,2,2M15445935+3939526,-1.2383343,0.23590484,3
1380549170658399872,-96.27323419,63.50726144,117.90963432,-177651.97688368,423.29540418,1,2M16224427+4010139,-0.9087432,0.11212458,1
1381752487351597312,36.74307828,180.60126891,-30.23919696,-172652.03138601,1587.65234621,0,2M16164676+4216548,-0.50107896,0.24292882,1
